id,booking_status,probability
58401,1,0.8363543
58402,0,0.2511566
58403,1,0.81682914
58404,0,3.2155066e-07
58405,1,0.6324498
58406,0,0.0086213285
58407,0,0.30863836
58408,1,0.82914734
58409,1,0.5153143
58410,0,0.11096884
58411,1,0.53134656
58412,0,0.032859605
58413,0,0.06089364
58414,0,0.4511842
58415,1,0.8693575
58416,1,0.9468202
58417,0,0.40090618
58418,1,0.832749
58419,0,0.45827946
58420,0,0.015444523
58421,0,0.10822841
58422,1,0.70914847
58423,0,0.3194088
58424,1,0.67947334
58425,1,0.6936174
58426,0,0.03861249
58427,0,0.021154063
58428,0,0.42166868
58429,1,0.849161
58430,0,0.12933195
58431,0,0.14388569
58432,1,0.5147803
58433,1,0.78555876
58434,1,0.899169
58435,0,0.10108938
58436,0,0.34865803
58437,0,0.16587873
58438,0,0.060158435
58439,1,0.8203589
58440,0,0.08631057
58441,0,0.2502636
58442,1,0.91701746
58443,0,2.1653761e-06
58444,1,0.7991355
58445,0,0.2941722
58446,0,0.09691461
58447,0,0.38287053
58448,1,0.79526675
58449,0,0.36503735
58450,0,0.3098885
58451,1,0.8355435
58452,0,0.052687384
58453,0,0.2597088
58454,1,0.57776505
58455,0,0.052756324
58456,0,0.06803013
58457,0,0.010817184
58458,1,0.8658607
58459,0,0.116410114
58460,1,0.82284725
58461,0,0.08050977
58462,1,0.93414503
58463,1,0.5107795
58464,1,0.81220776
58465,0,0.45720688
58466,0,0.12473862
58467,0,0.0055331937
58468,0,0.25145262
58469,1,0.9150116
58470,0,0.10589614
58471,1,0.7195463
58472,0,0.21825472
58473,0,0.24028772
58474,1,0.7454239
58475,0,0.019597212
58476,0,0.4785327
58477,0,0.014953559
58478,1,0.5826062
58479,0,0.26045835
58480,0,0.26446462
58481,0,0.11939617
58482,0,0.2326618
58483,1,0.56601036
58484,1,0.86773306
58485,0,1.6850264e-24
58486,1,0.8343597
58487,0,0.30793554
58488,1,0.8417673
58489,0,0.49990255
58490,1,0.7204544
58491,1,0.8246616
58492,0,0.09008877
58493,0,0.4758529
58494,0,0.00037430858
58495,1,0.7285451
58496,0,0.01883662
58497,0,0.034234796
58498,0,0.021628918
58499,1,0.6080648
58500,0,8.758297e-16
58501,0,1.476976e-09
58502,1,0.765476
58503,0,0.3343118
58504,1,0.5083778
58505,1,0.94474655
58506,0,0.2909497
58507,0,0.08695453
58508,0,0.31986618
58509,1,0.64876926
58510,0,0.013230196
58511,0,0.056470163
58512,0,0.03592572
58513,0,0.05393144
58514,0,0.22003962
58515,0,0.18503317
58516,0,0.0017030962
58517,1,0.88476944
58518,0,0.13481785
58519,0,0.3958578
58520,1,0.8422434
58521,0,0.01894447
58522,1,0.89143544
58523,0,0.061517905
58524,1,0.5138934
58525,0,0.4239946
58526,0,0.38580278
58527,0,0.03155376
58528,1,0.5429776
58529,0,0.45765567
58530,0,0.06857787
58531,0,0.057183743
58532,0,0.05692764
58533,1,0.93327534
58534,0,0.25830162
58535,1,0.8773891
58536,0,0.059279803
58537,1,0.82346064
58538,1,0.88830435
58539,1,0.8931769
58540,1,0.7763727
58541,0,0.036880802
58542,0,0.42400947
58543,0,0.08655194
58544,1,0.81625015
58545,1,0.8208743
58546,0,0.4279256
58547,1,0.84071386
58548,0,0.0128392
58549,0,0.4819146
58550,0,0.19693618
58551,0,0.4450973
58552,0,0.0016916309
58553,0,0.34173998
58554,0,0.4849852
58555,0,0.13040617
58556,1,0.864866
58557,0,0.019727979
58558,1,0.6001374
58559,1,0.60309345
58560,0,0.21538766
58561,1,0.9350591
58562,0,0.15570673
58563,1,0.75361663
58564,0,0.12590526
58565,1,0.819312
58566,1,0.5838015
58567,1,0.8153199
58568,1,0.5498829
58569,1,0.5837483
58570,0,0.4085671
58571,1,0.68430644
58572,1,0.7797511
58573,0,0.16434747
58574,0,0.22379489
58575,0,0.025624841
58576,0,0.16228361
58577,0,0.41163173
58578,1,0.9478749
58579,0,0.05593427
58580,1,0.93046653
58581,0,0.001154258
58582,0,1.2999341e-08
58583,1,0.8742358
58584,0,0.21086787
58585,0,0.21256131
58586,0,0.061271932
58587,0,0.1554279
58588,1,0.59757787
58589,1,0.7968758
58590,0,0.01006175
58591,1,0.7453388
58592,0,0.0010745524
58593,0,0.037440017
58594,1,0.6743593
58595,0,0.12566411
58596,1,0.62850595
58597,1,0.9087739
58598,0,0.15268387
58599,0,0.32024467
58600,0,0.37023196
58601,0,3.785013e-33
58602,0,0.018935623
58603,0,0.18105428
58604,0,0.0053903144
58605,0,0.22106639
58606,0,0.056611184
58607,0,0.028102843
58608,0,0.22278108
58609,0,0.4869066
58610,0,0.12111241
58611,0,0.2915808
58612,0,0.30987594
58613,0,0.025611108
58614,1,0.9086392
58615,0,0.12230468
58616,0,0.3393735
58617,1,0.5379643
58618,0,0.40044835
58619,1,0.5632287
58620,1,0.6731717
58621,0,0.044375904
58622,0,0.13112167
58623,1,0.5564594
58624,0,3.6755473e-12
58625,0,0.035995767
58626,1,0.9069364
58627,0,0.47749808
58628,0,0.025214283
58629,1,0.71582854
58630,1,0.51956147
58631,0,4.4805496e-05
58632,0,0.21983816
58633,1,0.8683249
58634,0,0.14452338
58635,0,0.41638076
58636,1,0.85618705
58637,1,0.78127974
58638,0,0.01764001
58639,0,0.08313025
58640,0,0.13530305
58641,0,0.14816426
58642,0,0.10363041
58643,0,0.0042103906
58644,1,0.8959314
58645,1,0.8472055
58646,0,0.35958377
58647,0,0.198348
58648,1,0.9068679
58649,0,0.48196343
58650,1,0.7983128
58651,0,0.20822869
58652,0,0.26026618
58653,1,0.8193696
58654,1,0.8601831
58655,1,0.5512989
58656,1,0.545286
58657,1,0.9228619
58658,1,0.6616291
58659,0,0.03222627
58660,0,0.3852633
58661,0,0.012573659
58662,0,0.18870449
58663,0,0.015810346
58664,0,0.37213236
58665,0,0.027785819
58666,0,0.016625213
58667,0,0.2959771
58668,1,0.76437736
58669,0,0.04315181
58670,1,0.5015834
58671,1,0.9452715
58672,0,0.47460186
58673,0,0.24659714
58674,0,0.41655546
58675,0,0.43337226
58676,0,0.28092095
58677,1,0.6491918
58678,0,0.42064026
58679,1,0.65676254
58680,1,0.5109504
58681,0,0.16677554
58682,0,0.32918873
58683,0,0.043217037
58684,0,0.040049635
58685,0,0.032247078
58686,0,0.042820826
58687,0,0.104686506
58688,1,0.60854715
58689,1,0.7640963
58690,1,0.5759341
58691,0,0.46654704
58692,1,0.8520029
58693,1,0.65360487
58694,1,0.63166225
58695,0,0.3917684
58696,0,0.18038031
58697,1,0.8861146
58698,1,0.7269151
58699,1,0.55158573
58700,1,0.8764113
58701,1,0.9230096
58702,0,0.37858233
58703,0,0.12971276
58704,0,0.11832133
58705,0,0.009513171
58706,0,0.03277045
58707,0,0.076789
58708,0,0.15461572
58709,0,0.09586358
58710,0,0.20361462
58711,0,0.30310622
58712,1,0.73013806
58713,0,0.2940326
58714,0,0.43578932
58715,1,0.9050802
58716,0,0.11372425
58717,1,0.8408113
58718,0,0.40583774
58719,0,0.14983493
58720,1,0.5589333
58721,1,0.79041547
58722,0,0.108878635
58723,0,0.24187994
58724,0,0.22758421
58725,1,0.6838546
58726,0,0.43399587
58727,0,0.090350255
58728,0,0.4543514
58729,1,0.80903053
58730,0,0.11122397
58731,0,0.0061459364
58732,0,0.1297727
58733,0,0.35812652
58734,0,0.13717675
58735,0,0.024279073
58736,1,0.85326946
58737,1,0.74506253
58738,0,0.14616409
58739,0,0.075769074
58740,0,0.17701405
58741,0,0.0053312797
58742,0,0.023017442
58743,0,0.06045103
58744,0,0.22994964
58745,0,0.062310662
58746,0,0.098693095
58747,0,0.18107201
58748,0,0.4756196
58749,0,0.013520053
58750,1,0.94383967
58751,1,0.76452583
58752,0,0.4381112
58753,0,0.25757268
58754,0,0.3963654
58755,0,0.1316463
58756,0,0.17754483
58757,1,0.91596633
58758,1,0.9582935
58759,0,0.081747495
58760,1,0.9471329
58761,0,0.34040135
58762,0,0.16402346
58763,1,0.9028489
58764,1,0.81558317
58765,0,0.15764862
58766,0,0.43062818
58767,0,0.09650089
58768,1,0.7765781
58769,0,0.18627186
58770,1,0.81737846
58771,0,0.04322458
58772,0,0.32397395
58773,0,0.040613797
58774,0,0.14133528
58775,0,0.1859846
58776,0,0.34408066
58777,1,0.6121726
58778,0,9.346508e-05
58779,0,0.07683007
58780,0,0.44648966
58781,0,0.43476737
58782,0,1.614012e-05
58783,0,0.09585782
58784,0,0.3296094
58785,0,0.40810236
58786,0,0.21433966
58787,0,0.064220116
58788,0,0.066960394
58789,0,0.22046457
58790,0,0.14080852
58791,0,0.08925467
58792,1,0.6520528
58793,0,0.41029727
58794,0,0.34115326
58795,0,0.33790606
58796,1,0.64806616
58797,0,0.018948115
58798,0,0.09393163
58799,1,0.7386449
58800,0,0.1007204
58801,0,0.024765737
58802,0,0.34941757
58803,0,0.012586277
58804,1,0.77036315
58805,0,0.38443878
58806,1,0.79629505
58807,0,0.3002504
58808,0,0.0368105
58809,0,0.30297598
58810,0,0.08858267
58811,0,0.49077794
58812,0,0.2864018
58813,0,0.067742854
58814,0,0.2435096
58815,0,0.47208214
58816,0,0.17473283
58817,0,9.907316e-05
58818,1,0.59534436
58819,0,0.14579274
58820,0,0.19122665
58821,0,0.007178965
58822,0,0.049718555
58823,0,0.014445042
58824,1,0.60268724
58825,0,0.20338807
58826,0,5.187547e-08
58827,0,0.25558287
58828,0,0.248545
58829,0,0.1635495
58830,0,0.26755083
58831,0,0.10282274
58832,0,0.032579795
58833,0,0.21714827
58834,1,0.9456975
58835,0,0.36463392
58836,1,0.7094224
58837,0,0.077799864
58838,0,0.10470169
58839,0,0.24557437
58840,0,0.04318991
58841,1,0.7865195
58842,1,0.77340597
58843,0,0.19361474
58844,1,0.8938411
58845,0,0.3678572
58846,0,0.3380281
58847,0,0.24994533
58848,0,0.43449876
58849,0,0.025285568
58850,1,0.51215595
58851,0,0.2668609
58852,0,0.46829137
58853,0,0.26801467
58854,0,0.0039029822
58855,0,0.19775057
58856,0,0.2283132
58857,1,0.5420502
58858,0,0.13457392
58859,1,0.9671653
58860,1,0.5386492
58861,0,0.34035328
58862,0,0.06969173
58863,0,0.14542098
58864,0,0.035290014
58865,0,0.19632131
58866,0,0.12401893
58867,0,0.092677176
58868,1,0.60585356
58869,0,0.22200339
58870,0,0.39228815
58871,1,0.85657257
58872,0,0.009191466
58873,0,0.36299157
58874,0,0.095090345
58875,1,0.71236014
58876,0,0.45438528
58877,1,0.56971467
58878,0,0.20726162
58879,0,0.35824525
58880,0,0.40412405
58881,1,0.86253923
58882,0,0.047531217
58883,0,0.18980497
58884,0,0.03278533
58885,0,0.0144675495
58886,0,0.42236984
58887,0,0.43630844
58888,1,0.8600662
58889,1,0.7773442
58890,1,0.53646034
58891,0,0.39875063
58892,1,0.7277224
58893,1,0.6170346
58894,0,0.022283005
58895,1,0.93054646
58896,0,0.09348525
58897,0,0.044673365
58898,0,0.17354226
58899,0,0.26920944
58900,0,0.49004152
58901,1,0.5541323
58902,1,0.9195395
58903,0,0.48849398
58904,1,0.84477746
58905,0,0.34296337
58906,1,0.6732485
58907,0,0.4157248
58908,1,0.82636094
58909,0,0.113532074
58910,0,0.4197932
58911,0,0.24808395
58912,0,0.04829779
58913,0,0.39825365
58914,1,0.6685881
58915,0,0.2620819
58916,1,0.8147654
58917,0,0.36426046
58918,0,0.29727566
58919,0,0.3420349
58920,0,0.40592396
58921,1,0.5061351
58922,0,0.26466146
58923,1,0.8354275
58924,1,0.67091656
58925,1,0.7630101
58926,1,0.5157032
58927,1,0.5975429
58928,0,0.043243498
58929,0,0.2307079
58930,0,0.08922571
58931,0,0.2215862
58932,0,0.10478945
58933,1,0.7344089
58934,1,0.8268855
58935,1,0.96823126
58936,0,0.12377206
58937,1,0.8549623
58938,0,0.017525544
58939,0,0.3532155
58940,1,0.81456435
58941,0,0.17675506
58942,1,0.8341004
58943,0,0.31946692
58944,0,0.36880803
58945,1,0.7566368
58946,0,0.061017316
58947,1,0.67980975
58948,1,0.6597902
58949,0,0.07114598
58950,0,0.24483772
58951,0,0.15641685
58952,0,0.3158411
58953,0,0.053864397
58954,1,0.51010996
58955,0,0.34308285
58956,1,0.9517311
58957,1,0.76376677
58958,0,0.041686635
58959,0,0.3719406
58960,0,0.17903413
58961,0,0.002077382
58962,0,0.29489893
58963,0,0.04196549
58964,1,0.866978
58965,0,0.08401257
58966,1,0.75031894
58967,0,0.38889343
58968,0,0.021362308
58969,1,0.720268
58970,0,0.10018619
58971,1,0.77766937
58972,0,0.07678572
58973,1,0.6613065
58974,0,0.26896983
58975,1,0.9649048
58976,0,0.3197366
58977,0,0.27536306
58978,0,0.2304882
58979,0,0.05777561
58980,1,0.8165809
58981,0,0.38112038
58982,1,0.70814025
58983,1,0.54024357
58984,0,0.027871143
58985,0,0.36740503
58986,0,0.38441944
58987,1,0.6865416
58988,0,0.014408904
58989,0,0.122055136
58990,0,0.14540903
58991,0,0.019856868
58992,1,0.7652689
58993,1,0.8532507
58994,0,0.04919331
58995,1,0.8625393
58996,0,0.14554423
58997,0,0.4068694
58998,1,0.8480324
58999,0,0.32086995
59000,0,0.004185894
59001,1,0.6123375
59002,0,0.28272402
59003,1,0.5424147
59004,0,0.116461694
59005,1,0.6182575
59006,1,0.52522856
59007,1,0.84232193
59008,0,0.22591405
59009,0,0.12616047
59010,1,0.57383907
59011,0,0.08411964
59012,0,0.07382585
59013,1,0.86718005
59014,1,0.679934
59015,0,0.3220318
59016,0,0.02442441
59017,0,0.32038456
59018,0,0.48548135
59019,1,0.5595816
59020,0,0.052040342
59021,1,0.5530408
59022,1,0.59209514
59023,0,0.44111198
59024,0,0.3190946
59025,0,0.32587168
59026,1,0.823262
59027,0,0.30855215
59028,1,0.5342981
59029,0,0.041198432
59030,0,0.3051572
59031,1,0.7646185
59032,0,0.36495015
59033,1,0.61103797
59034,0,0.04694217
59035,0,0.04679741
59036,1,0.9142081
59037,1,0.90883034
59038,1,0.7307569
59039,0,0.34455127
59040,0,0.027330818
59041,0,0.124878556
59042,1,0.59910893
59043,0,0.47507438
59044,0,0.25309655
59045,0,0.4592734
59046,0,0.36439583
59047,0,0.041409377
59048,0,0.013342562
59049,0,0.15852572
59050,0,0.46695462
59051,0,0.35153013
59052,1,0.96519566
59053,1,0.8718676
59054,0,0.04637206
59055,1,0.80119324
59056,1,0.85850054
59057,1,0.6983893
59058,1,0.8937618
59059,0,0.0047723567
59060,1,0.6885675
59061,0,0.39904445
59062,0,0.29269618
59063,0,0.18144374
59064,0,0.2533714
59065,1,0.5207635
59066,0,0.29323828
59067,0,0.24669163
59068,0,0.27125385
59069,0,0.29229063
59070,0,0.42331427
59071,0,0.09857252
59072,0,0.062315002
59073,0,0.029983856
59074,0,0.04963986
59075,0,0.35775685
59076,0,0.29693916
59077,0,0.24816073
59078,1,0.68404067
59079,0,0.17737983
59080,0,0.042874157
59081,0,0.16142014
59082,1,0.7926257
59083,0,0.2914683
59084,0,0.31800768
59085,0,0.18231861
59086,1,0.6090882
59087,1,0.7723764
59088,0,0.032893416
59089,0,0.24380666
59090,0,0.26456103
59091,0,0.14314602
59092,0,0.26436803
59093,0,0.42309815
59094,0,0.12951088
59095,0,0.12371488
59096,0,0.07169992
59097,0,0.38491192
59098,1,0.55555737
59099,0,0.00088082993
59100,0,0.023853464
59101,1,0.76745963
59102,1,0.5307244
59103,1,0.6667554
59104,0,0.34568205
59105,0,0.3084283
59106,1,0.77648455
59107,0,0.113669306
59108,1,0.69498616
59109,1,0.8142361
59110,1,0.75539684
59111,0,0.18106093
59112,0,0.0001902696
59113,0,0.068098016
59114,0,0.47431523
59115,0,0.0386749
59116,1,0.6506241
59117,0,0.09920146
59118,0,0.035342176
59119,0,0.35295898
59120,0,0.17921895
59121,1,0.8960247
59122,0,0.020769266
59123,0,0.47905222
59124,0,0.32905963
59125,0,0.11833686
59126,0,0.01801704
59127,1,0.734374
59128,0,0.0050111213
59129,0,9.499359e-06
59130,0,0.27689803
59131,0,0.04273902
59132,0,0.00087534805
59133,0,0.19883242
59134,1,0.9438651
59135,0,0.17388219
59136,1,0.6905806
59137,0,0.4256583
59138,1,0.8481855
59139,1,0.76141423
59140,0,0.1312648
59141,0,0.0034949635
59142,0,0.20052776
59143,0,0.018870464
59144,1,0.7149321
59145,0,0.019599905
59146,0,0.0006386586
59147,0,0.19523306
59148,1,0.5906331
59149,0,0.28943276
59150,1,0.85653543
59151,0,0.2970308
59152,0,3.0111623e-05
59153,0,0.30507812
59154,0,0.097829826
59155,0,0.27613953
59156,0,0.076292194
59157,0,0.012456175
59158,0,0.029564036
59159,0,0.17531994
59160,0,0.020208566
59161,0,0.22055885
59162,0,0.0016469236
59163,0,0.029634658
59164,0,0.37526366
59165,0,0.023332976
59166,1,0.80475754
59167,0,0.08209096
59168,1,0.5855337
59169,0,0.23209345
59170,0,0.13375217
59171,1,0.6495411
59172,0,0.17483842
59173,0,0.14610322
59174,0,0.41073984
59175,1,0.8602423
59176,0,0.32916296
59177,0,1.2526088e-07
59178,0,0.13802648
59179,0,0.09253169
59180,0,0.08518304
59181,1,0.7114244
59182,0,0.07476641
59183,0,0.006593138
59184,0,0.4047546
59185,0,0.37930334
59186,0,0.35025305
59187,1,0.76233476
59188,1,0.63087595
59189,1,0.95434684
59190,0,0.06324843
59191,1,0.90833336
59192,0,0.3205869
59193,1,0.660468
59194,0,0.36953363
59195,0,0.43231195
59196,0,0.40910882
59197,0,0.2045637
59198,0,0.040029127
59199,1,0.8475264
59200,0,0.23377067
59201,0,0.27173078
59202,1,0.9272602
59203,0,0.027126892
59204,0,0.026282951
59205,0,0.2545979
59206,0,0.24189362
59207,1,0.77371573
59208,0,0.28620607
59209,0,0.30946094
59210,0,0.45016664
59211,1,0.86226076
59212,0,0.18683718
59213,0,0.30491948
59214,0,0.40433386
59215,1,0.57663107
59216,0,0.069286436
59217,1,0.88158315
59218,0,0.26963657
59219,0,0.2942416
59220,0,0.1304234
59221,0,0.13508245
59222,0,0.13990618
59223,0,0.25031295
59224,0,0.41599283
59225,0,0.061625503
59226,1,0.9346941
59227,0,0.20900908
59228,0,0.26097775
59229,0,0.3029042
59230,0,0.16050282
59231,0,0.10402574
59232,0,0.26981115
59233,1,0.6328996
59234,1,0.7762276
59235,0,0.054038193
59236,0,0.077877164
59237,0,0.055509638
59238,0,0.091048844
59239,0,0.17774534
59240,0,0.38201284
59241,1,0.8884786
59242,0,0.050096046
59243,1,0.85331476
59244,0,0.054853376
59245,1,0.50902516
59246,1,0.60562086
59247,0,0.00011527726
59248,0,0.0051139137
59249,0,0.405757
59250,0,0.014992529
59251,0,0.326103
59252,1,0.7981304
59253,0,0.25307143
59254,0,0.18048231
59255,0,5.210899e-31
59256,0,0.03545439
59257,0,0.362852
59258,0,0.47390595
59259,0,0.46479166
59260,0,0.10665037
59261,0,0.038870323
59262,1,0.5621211
59263,0,0.26220518
59264,0,0.10232258
59265,1,0.7473941
59266,1,0.7913339
59267,1,0.71400124
59268,0,0.015790088
59269,1,0.7614404
59270,1,0.6531962
59271,0,0.18646571
59272,1,0.8107853
59273,1,0.5677141
59274,0,0.21602212
59275,0,0.14736725
59276,0,0.3703895
59277,0,0.037598122
59278,0,0.25606227
59279,1,0.628091
59280,0,0.25909534
59281,0,0.30788925
59282,0,0.46403176
59283,1,0.64260536
59284,1,0.6815243
59285,0,0.39404753
59286,1,0.93266183
59287,0,0.103627115
59288,0,0.12030885
59289,1,0.61110795
59290,0,1.3919224e-07
59291,0,0.10639782
59292,0,0.4702329
59293,0,0.24275078
59294,1,0.94371593
59295,0,0.3746334
59296,1,0.860306
59297,1,0.8579472
59298,0,0.02274017
59299,1,0.6527074
59300,0,0.0535695
59301,0,0.23306352
59302,1,0.6790237
59303,0,0.0336698
59304,0,0.48672298
59305,0,0.46116856
59306,0,0.082822666
59307,0,0.18984427
59308,0,0.0034621991
59309,1,0.84687513
59310,0,0.076170705
59311,0,0.4829453
59312,1,0.6930907
59313,0,0.04814678
59314,0,0.24145715
59315,0,0.0062180776
59316,0,0.20109247
59317,0,0.13261715
59318,1,0.64917696
59319,0,0.27088428
59320,0,0.45237714
59321,1,0.8115454
59322,1,0.727408
59323,1,0.81048983
59324,1,0.86575687
59325,1,0.5581313
59326,0,0.02842585
59327,0,0.18654183
59328,0,0.13085714
59329,0,0.1598975
59330,0,0.42769033
59331,0,0.45486116
59332,1,0.7791229
59333,0,0.10895241
59334,0,0.07638531
59335,1,0.7252003
59336,0,0.23961866
59337,0,0.26282853
59338,0,0.05594925
59339,1,0.5516915
59340,1,0.7531009
59341,1,0.5815633
59342,1,0.9458073
59343,0,0.10262261
59344,1,0.7617172
59345,1,0.8446154
59346,0,0.032696996
59347,1,0.53747
59348,0,0.07100964
59349,1,0.67831755
59350,0,0.20765628
59351,0,0.075623214
59352,0,0.24878393
59353,1,0.8439955
59354,0,0.39673612
59355,0,0.07978653
59356,0,0.014333137
59357,0,0.14769727
59358,1,0.61307067
59359,0,0.21834283
59360,1,0.86149114
59361,1,0.8509113
59362,1,0.59241706
59363,1,0.85297614
59364,0,0.3577406
59365,0,0.1733884
59366,0,0.066309676
59367,1,0.7268195
59368,0,0.00885032
59369,0,0.078314334
59370,1,0.5336408
59371,1,0.6960939
59372,0,0.0068449676
59373,1,0.7752001
59374,1,0.7093466
59375,0,0.39133626
59376,1,0.88546956
59377,0,0.0847988
59378,0,0.097747564
59379,1,0.5999564
59380,1,0.8225469
59381,1,0.8533962
59382,0,0.05830255
59383,0,0.30860162
59384,0,0.10641736
59385,0,0.1789272
59386,0,0.2824199
59387,0,0.10880711
59388,0,0.4561029
59389,0,0.0019357954
59390,1,0.7539679
59391,0,0.024203628
59392,0,0.2065483
59393,0,0.49634972
59394,0,0.23293228
59395,1,0.55438834
59396,1,0.6540666
59397,1,0.51527774
59398,1,0.8339635
59399,1,0.69462043
59400,1,0.611222
59401,0,0.10461359
59402,0,0.46560094
59403,0,0.26989362
59404,1,0.83141094
59405,0,0.41572008
59406,1,0.7768272
59407,0,0.078748725
59408,1,0.80775934
59409,0,0.28609774
59410,1,0.91016525
59411,0,0.42662925
59412,0,0.2250658
59413,0,0.4942495
59414,1,0.7890247
59415,0,0.052157745
59416,0,0.09863209
59417,1,0.69983554
59418,1,0.81975746
59419,1,0.56314737
59420,0,0.06651132
59421,1,0.608972
59422,1,0.8536335
59423,1,0.63438785
59424,0,0.18508627
59425,0,0.043070335
59426,1,0.56397355
59427,1,0.5418229
59428,1,0.61980647
59429,0,0.44200194
59430,1,0.6443469
59431,1,0.63732225
59432,1,0.9189595
59433,1,0.54906684
59434,0,0.14022236
59435,1,0.96481085
59436,0,0.3903856
59437,0,0.16645478
59438,0,0.04667359
59439,0,0.15727048
59440,0,0.04431271
59441,1,0.5043215
59442,0,0.019229447
59443,0,0.43174452
59444,0,0.31449285
59445,1,0.51505005
59446,0,0.1920945
59447,1,0.8560739
59448,1,0.69762874
59449,1,0.89993197
59450,1,0.8955072
59451,0,0.066342674
59452,0,0.13418655
59453,0,0.44085714
59454,0,0.026432667
59455,1,0.7609225
59456,0,0.117339544
59457,1,0.936544
59458,0,0.41685608
59459,0,0.14430387
59460,0,0.06155384
59461,1,0.9212279
59462,0,0.10878263
59463,0,0.48099712
59464,0,0.024686288
59465,1,0.5169212
59466,0,0.056031454
59467,0,0.24606602
59468,1,0.7214448
59469,0,0.056571625
59470,0,0.06502377
59471,1,0.5229744
59472,1,0.8915805
59473,1,0.89209163
59474,0,0.22590421
59475,1,0.9654126
59476,0,0.05014012
59477,1,0.6838397
59478,0,0.22226086
59479,0,0.1629542
59480,0,0.29761773
59481,0,0.21039435
59482,1,0.7581083
59483,1,0.7361578
59484,0,0.015286877
59485,0,0.0039966796
59486,0,0.111542106
59487,1,0.56415
59488,0,0.09825546
59489,0,0.17055272
59490,0,0.1478832
59491,1,0.85675997
59492,0,0.45378822
59493,1,0.555806
59494,1,0.7919155
59495,1,0.924986
59496,1,0.8513843
59497,1,0.62196153
59498,0,0.20328724
59499,0,0.033009548
59500,0,0.10421307
59501,0,0.33768964
59502,1,0.93236125
59503,0,0.2786452
59504,1,0.74451375
59505,1,0.70390654
59506,1,0.73902804
59507,0,0.21725707
59508,1,0.6856084
59509,1,0.51868343
59510,1,0.81218505
59511,1,0.518076
59512,0,0.17873979
59513,0,0.42966345
59514,0,0.25614503
59515,0,0.135237
59516,0,0.2530707
59517,0,0.27727324
59518,1,0.5030724
59519,1,0.5420502
59520,0,0.12200821
59521,1,0.5517257
59522,0,0.07640893
59523,0,0.37529278
59524,0,0.040094715
59525,0,1.8769176e-06
59526,0,0.2332788
59527,0,0.29022467
59528,0,0.01642415
59529,0,0.0635934
59530,0,0.399559
59531,0,0.48366863
59532,0,0.09617054
59533,0,0.24265453
59534,1,0.622833
59535,0,0.27163786
59536,0,0.23046742
59537,0,0.13031417
59538,0,0.001207214
59539,0,0.03685254
59540,1,0.59341013
59541,0,0.10633535
59542,0,0.30533537
59543,1,0.7409831
59544,1,0.6069387
59545,0,0.054756895
59546,0,0.12862182
59547,0,0.018092316
59548,0,0.27737808
59549,1,0.64464533
59550,0,0.32189056
59551,0,0.37038964
59552,0,1.645368e-05
59553,0,0.4676941
59554,1,0.7041853
59555,0,0.17095602
59556,1,0.57655054
59557,0,0.22789411
59558,1,0.85315824
59559,0,0.37807655
59560,0,0.030917747
59561,1,0.8001824
59562,1,0.739385
59563,1,0.61329216
59564,1,0.8011423
59565,0,0.3119549
59566,0,0.06817131
59567,0,0.45985278
59568,1,0.8114832
59569,1,0.75741
59570,0,0.2335327
59571,1,0.9056803
59572,1,0.637715
59573,0,0.21903029
59574,0,0.07843053
59575,1,0.5108031
59576,1,0.6193958
59577,1,0.6582498
59578,0,0.19504939
59579,0,0.09636205
59580,0,0.091237016
59581,0,0.036481686
59582,1,0.6773406
59583,0,0.21439183
59584,1,0.5088388
59585,1,0.7772035
59586,1,0.5952198
59587,1,0.8741326
59588,0,0.38405216
59589,0,0.476814
59590,1,0.93694526
59591,1,0.51348156
59592,0,0.45036355
59593,1,0.64755934
59594,1,0.5965414
59595,0,0.23441423
59596,0,0.43872276
59597,1,0.8334185
59598,0,0.41051865
59599,0,0.37761858
59600,0,0.22284247
59601,1,0.8028075
59602,0,0.464275
59603,1,0.7491997
59604,0,0.3204901
59605,0,0.2974645
59606,0,0.071990274
59607,0,0.41970322
59608,0,0.48677096
59609,0,0.22147904
59610,0,0.22670919
59611,0,0.005966966
59612,1,0.76244676
59613,0,0.08221794
59614,1,0.70183444
59615,0,0.28375766
59616,1,0.92898124
59617,0,0.15657285
59618,0,0.31052503
59619,0,0.10810075
59620,0,0.3866432
59621,0,0.4773174
59622,0,0.34440044
59623,0,0.48135206
59624,1,0.69695777
59625,0,0.0454373
59626,1,0.7691961
59627,0,0.3290502
59628,0,0.025223285
59629,1,0.90782183
59630,1,0.88477904
59631,1,0.81611294
59632,0,0.00027410217
59633,0,0.37529376
59634,1,0.5869861
59635,0,0.09053674
59636,0,0.18242027
59637,0,0.2413972
59638,1,0.8517869
59639,1,0.9340149
59640,0,0.0079212785
59641,1,0.5053351
59642,0,0.2698638
59643,1,0.87380767
59644,0,0.2938152
59645,1,0.77338475
59646,0,0.28712034
59647,0,0.382356
59648,0,0.09079235
59649,1,0.86763364
59650,1,0.83768994
59651,0,0.043462962
59652,0,0.26120973
59653,0,0.48985356
59654,0,0.16922098
59655,0,0.06987258
59656,0,0.042339325
59657,0,0.021717144
59658,1,0.861605
59659,0,0.022460856
59660,1,0.65507907
59661,0,0.27198014
59662,0,0.032412563
59663,0,0.3318286
59664,0,0.041654732
59665,1,0.751843
59666,0,0.2026144
59667,1,0.63254595
59668,0,0.042786617
